value,timestamp
35.125,2020-02-18 00:07:16.770770
35.125,2020-02-18 00:07:17.815930
35.09375,2020-02-18 00:07:18.890490
35.09375,2020-02-18 00:07:19.968350
35.09375,2020-02-18 00:07:21.043450
35.09375,2020-02-18 00:07:22.115340
35.09375,2020-02-18 00:07:23.182810
35.125,2020-02-18 00:07:24.254120
35.09375,2020-02-18 00:07:25.317600
35.125,2020-02-18 00:07:26.389330
35.09375,2020-02-18 00:07:27.449960
35.09375,2020-02-18 00:07:28.507870
35.125,2020-02-18 00:07:29.590800
35.125,2020-02-18 00:07:30.660010
35.125,2020-02-18 00:07:31.734870
35.09375,2020-02-18 00:07:32.794840
35.125,2020-02-18 00:07:33.863700
35.125,2020-02-18 00:07:34.928420
35.125,2020-02-18 00:07:36.000460
35.125,2020-02-18 00:07:37.060850
35.125,2020-02-18 00:07:38.112030
35.125,2020-02-18 00:07:39.190640
35.09375,2020-02-18 00:07:40.261610
35.125,2020-02-18 00:07:41.330100
35.09375,2020-02-18 00:07:42.407840
35.09375,2020-02-18 00:07:43.472690
35.125,2020-02-18 00:07:44.539580
35.125,2020-02-18 00:07:45.613260
35.125,2020-02-18 00:07:46.679190
35.125,2020-02-18 00:07:47.743370
35.125,2020-02-18 00:07:48.814520
35.125,2020-02-18 00:07:49.882730
35.125,2020-02-18 00:07:50.953770
35.125,2020-02-18 00:07:52.028540
35.125,2020-02-18 00:07:53.080280
35.125,2020-02-18 00:07:54.137790
35.125,2020-02-18 00:07:55.209340
35.125,2020-02-18 00:07:56.260490
35.125,2020-02-18 00:07:57.322520
35.125,2020-02-18 00:07:58.393850
35.125,2020-02-18 00:07:59.458700
35.125,2020-02-18 00:08:00.525920
35.125,2020-02-18 00:08:01.597680
35.125,2020-02-18 00:08:02.655710
35.125,2020-02-18 00:08:03.734950
35.125,2020-02-18 00:08:04.801710
35.125,2020-02-18 00:08:05.875320
35.125,2020-02-18 00:08:06.937100
35.125,2020-02-18 00:08:07.994890
35.125,2020-02-18 00:08:09.056740
35.125,2020-02-18 00:08:10.139010
35.125,2020-02-18 00:08:11.202380
35.125,2020-02-18 00:08:12.266860
35.125,2020-02-18 00:08:13.340720
35.125,2020-02-18 00:08:14.412920
35.125,2020-02-18 00:08:15.487760
35.125,2020-02-18 00:08:16.556270
35.125,2020-02-18 00:08:17.626690
35.125,2020-02-18 00:08:18.693210
35.125,2020-02-18 00:08:19.753200
35.125,2020-02-18 00:08:20.821010
35.125,2020-02-18 00:08:21.895190
35.125,2020-02-18 00:08:22.944870
35.125,2020-02-18 00:08:24.020660
35.125,2020-02-18 00:08:25.076120
35.125,2020-02-18 00:08:26.140670
35.125,2020-02-18 00:08:27.221590
35.125,2020-02-18 00:08:28.291100
35.125,2020-02-18 00:08:29.365200
35.125,2020-02-18 00:08:30.466530
35.125,2020-02-18 00:08:31.534710
35.125,2020-02-18 00:08:32.598750
35.125,2020-02-18 00:08:33.690100
35.125,2020-02-18 00:08:34.762820
35.125,2020-02-18 00:08:35.840600
35.125,2020-02-18 00:08:36.914490
35.125,2020-02-18 00:08:37.982900
35.125,2020-02-18 00:08:39.044210
35.125,2020-02-18 00:08:40.138370
35.125,2020-02-18 00:08:41.209960
35.125,2020-02-18 00:08:42.291610
35.125,2020-02-18 00:08:43.351220
35.125,2020-02-18 00:08:44.414070
35.125,2020-02-18 00:08:45.485720
35.125,2020-02-18 00:08:46.544760
35.125,2020-02-18 00:08:47.608110
35.125,2020-02-18 00:08:48.671190
35.125,2020-02-18 00:08:49.732770
35.125,2020-02-18 00:08:50.792630
35.125,2020-02-18 00:08:51.860730
35.125,2020-02-18 00:08:52.917180
35.125,2020-02-18 00:08:53.986390
35.125,2020-02-18 00:08:55.065550
35.125,2020-02-18 00:08:56.157230
35.125,2020-02-18 00:08:57.220490
35.125,2020-02-18 00:08:58.291730
35.125,2020-02-18 00:08:59.360730
35.125,2020-02-18 00:09:00.434690
35.125,2020-02-18 00:09:01.516530
35.125,2020-02-18 00:09:02.577690
35.125,2020-02-18 00:09:03.654850
35.125,2020-02-18 00:09:04.730230
35.125,2020-02-18 00:09:05.800160
35.125,2020-02-18 00:09:06.876360
35.125,2020-02-18 00:09:07.944450
35.125,2020-02-18 00:09:08.998820
35.125,2020-02-18 00:09:10.080860
35.125,2020-02-18 00:09:11.126280
35.125,2020-02-18 00:09:12.200200
35.125,2020-02-18 00:09:13.282690
35.125,2020-02-18 00:09:14.350350
35.125,2020-02-18 00:09:15.432610
35.125,2020-02-18 00:09:16.513670
35.125,2020-02-18 00:09:17.585140
35.125,2020-02-18 00:09:18.645940
35.125,2020-02-18 00:09:19.709880
35.125,2020-02-18 00:09:20.800900
35.125,2020-02-18 00:09:21.892810
35.15625,2020-02-18 00:09:22.944140
35.125,2020-02-18 00:09:24.006570
35.125,2020-02-18 00:09:25.083560
35.125,2020-02-18 00:09:26.144840
35.125,2020-02-18 00:09:27.200160
35.125,2020-02-18 00:09:28.264260
35.15625,2020-02-18 00:09:29.343130
35.15625,2020-02-18 00:09:30.425910
35.15625,2020-02-18 00:09:31.505440
35.15625,2020-02-18 00:09:32.568040
35.15625,2020-02-18 00:09:33.639740
35.15625,2020-02-18 00:09:34.690950
35.15625,2020-02-18 00:09:35.772330
35.15625,2020-02-18 00:09:36.825110
35.15625,2020-02-18 00:09:37.883030
35.15625,2020-02-18 00:09:38.957130
35.15625,2020-02-18 00:09:40.025570
35.15625,2020-02-18 00:09:41.098780
35.15625,2020-02-18 00:09:42.165730
35.15625,2020-02-18 00:09:43.232450
35.15625,2020-02-18 00:09:44.282600
35.15625,2020-02-18 00:09:45.365630
35.15625,2020-02-18 00:09:46.432110
35.15625,2020-02-18 00:09:47.487290
35.15625,2020-02-18 00:09:48.574230
35.15625,2020-02-18 00:09:49.639760
35.15625,2020-02-18 00:09:50.711660
35.15625,2020-02-18 00:09:51.782580
35.15625,2020-02-18 00:09:52.832830
35.15625,2020-02-18 00:09:53.907030
35.15625,2020-02-18 00:09:54.977860
35.15625,2020-02-18 00:09:56.048270
35.15625,2020-02-18 00:09:57.120220
35.15625,2020-02-18 00:09:58.189930
35.15625,2020-02-18 00:09:59.276050
35.15625,2020-02-18 00:10:00.354600
35.15625,2020-02-18 00:10:01.443650
35.15625,2020-02-18 00:10:02.508790
35.15625,2020-02-18 00:10:03.569900
35.15625,2020-02-18 00:10:04.634930
35.15625,2020-02-18 00:10:05.716750
35.15625,2020-02-18 00:10:06.772460
35.15625,2020-02-18 00:10:07.834680
35.15625,2020-02-18 00:10:08.905350
35.15625,2020-02-18 00:10:09.976890
35.15625,2020-02-18 00:10:11.057740
35.15625,2020-02-18 00:10:12.108450
35.15625,2020-02-18 00:10:13.201720
35.15625,2020-02-18 00:10:14.282190
35.15625,2020-02-18 00:10:15.376390
35.15625,2020-02-18 00:10:16.445550
35.15625,2020-02-18 00:10:17.516970
35.15625,2020-02-18 00:10:18.588370
35.15625,2020-02-18 00:10:19.655150
35.15625,2020-02-18 00:10:20.736480
35.15625,2020-02-18 00:10:21.814980
35.15625,2020-02-18 00:10:22.885790
35.15625,2020-02-18 00:10:23.948100
35.15625,2020-02-18 00:10:25.017570
35.15625,2020-02-18 00:10:26.097330
35.15625,2020-02-18 00:10:27.179220
35.15625,2020-02-18 00:10:28.253600
35.15625,2020-02-18 00:10:29.331220
35.15625,2020-02-18 00:10:30.425530
35.15625,2020-02-18 00:10:31.489410
35.15625,2020-02-18 00:10:32.555370
35.15625,2020-02-18 00:10:33.617480
35.15625,2020-02-18 00:10:34.688270
35.15625,2020-02-18 00:10:35.742180
35.15625,2020-02-18 00:10:36.812950
35.15625,2020-02-18 00:10:37.864370
35.15625,2020-02-18 00:10:38.960910
35.15625,2020-02-18 00:10:40.047300
35.15625,2020-02-18 00:10:41.118420
35.15625,2020-02-18 00:10:42.218520
35.15625,2020-02-18 00:10:43.271210
35.15625,2020-02-18 00:10:44.337120
35.15625,2020-02-18 00:10:45.412670
35.15625,2020-02-18 00:10:46.474820
35.15625,2020-02-18 00:10:47.524900
35.15625,2020-02-18 00:10:48.586100
35.15625,2020-02-18 00:10:49.650170
35.15625,2020-02-18 00:10:50.736710
35.15625,2020-02-18 00:10:51.785120
35.15625,2020-02-18 00:10:52.846100
35.15625,2020-02-18 00:10:53.926350
35.15625,2020-02-18 00:10:54.986060
35.15625,2020-02-18 00:10:56.067310
35.15625,2020-02-18 00:10:57.138030
35.15625,2020-02-18 00:10:58.187280
35.15625,2020-02-18 00:10:59.255190
35.15625,2020-02-18 00:11:00.331830
35.15625,2020-02-18 00:11:01.395150
35.15625,2020-02-18 00:11:02.452110
35.15625,2020-02-18 00:11:03.522360
35.15625,2020-02-18 00:11:04.575890
35.15625,2020-02-18 00:11:05.659850
35.15625,2020-02-18 00:11:06.735800
35.15625,2020-02-18 00:11:07.797240
35.15625,2020-02-18 00:11:08.865620
35.15625,2020-02-18 00:11:09.937870
35.15625,2020-02-18 00:11:11.029430
35.15625,2020-02-18 00:11:12.087910
35.15625,2020-02-18 00:11:13.139250
35.15625,2020-02-18 00:11:14.188040
35.15625,2020-02-18 00:11:15.268200
35.15625,2020-02-18 00:11:16.331940
35.15625,2020-02-18 00:11:17.381800
35.15625,2020-02-18 00:11:18.464280
35.15625,2020-02-18 00:11:19.542840
35.15625,2020-02-18 00:11:20.622990
35.15625,2020-02-18 00:11:21.695890
35.15625,2020-02-18 00:11:22.766490
35.15625,2020-02-18 00:11:23.826130
35.15625,2020-02-18 00:11:24.875940
35.15625,2020-02-18 00:11:25.950890
35.15625,2020-02-18 00:11:27.029270
35.15625,2020-02-18 00:11:28.089860
35.15625,2020-02-18 00:11:29.152910
35.15625,2020-02-18 00:11:30.236050
35.15625,2020-02-18 00:11:31.292450
35.15625,2020-02-18 00:11:32.352080
35.15625,2020-02-18 00:11:33.414190
35.15625,2020-02-18 00:11:34.484170
35.15625,2020-02-18 00:11:35.548260
35.15625,2020-02-18 00:11:36.606670
35.15625,2020-02-18 00:11:37.686970
35.15625,2020-02-18 00:11:38.758750
35.1875,2020-02-18 00:11:39.819740
35.1875,2020-02-18 00:11:40.900840
35.1875,2020-02-18 00:11:41.962270
35.1875,2020-02-18 00:11:43.052600
35.1875,2020-02-18 00:11:44.124350
35.1875,2020-02-18 00:11:45.195150
35.1875,2020-02-18 00:11:46.264530
35.1875,2020-02-18 00:11:47.327810
35.1875,2020-02-18 00:11:48.397670
35.1875,2020-02-18 00:11:49.489510
35.1875,2020-02-18 00:11:50.559700
35.1875,2020-02-18 00:11:51.630780
35.1875,2020-02-18 00:11:52.701960
35.15625,2020-02-18 00:11:53.762780
35.1875,2020-02-18 00:11:54.822800
35.1875,2020-02-18 00:11:55.896870
35.1875,2020-02-18 00:11:56.959980
35.1875,2020-02-18 00:11:58.029300
35.1875,2020-02-18 00:11:59.107260
35.1875,2020-02-18 00:12:00.189050
35.1875,2020-02-18 00:12:01.271250
35.1875,2020-02-18 00:12:02.321840
35.1875,2020-02-18 00:12:03.403000
35.1875,2020-02-18 00:12:04.493390
35.1875,2020-02-18 00:12:05.585080
35.1875,2020-02-18 00:12:06.646500
35.1875,2020-02-18 00:12:07.717190
35.1875,2020-02-18 00:12:08.777770
35.15625,2020-02-18 00:12:09.848880
35.15625,2020-02-18 00:12:10.940300
35.1875,2020-02-18 00:12:12.011700
35.1875,2020-02-18 00:12:13.092240
35.1875,2020-02-18 00:12:14.143640
35.1875,2020-02-18 00:12:15.216120
35.1875,2020-02-18 00:12:16.285550
35.1875,2020-02-18 00:12:17.356930
35.15625,2020-02-18 00:12:18.427290
35.15625,2020-02-18 00:12:19.498980
35.15625,2020-02-18 00:12:20.578480
35.15625,2020-02-18 00:12:21.625890
35.15625,2020-02-18 00:12:22.692340
35.1875,2020-02-18 00:12:23.783590
35.1875,2020-02-18 00:12:24.845810
35.1875,2020-02-18 00:12:25.927870
35.1875,2020-02-18 00:12:27.008860
35.1875,2020-02-18 00:12:28.061210
35.1875,2020-02-18 00:12:29.139390
35.1875,2020-02-18 00:12:30.212570
35.1875,2020-02-18 00:12:31.274220
35.15625,2020-02-18 00:12:32.374480
35.15625,2020-02-18 00:12:33.440600
35.15625,2020-02-18 00:12:34.506870
35.15625,2020-02-18 00:12:35.576050
35.15625,2020-02-18 00:12:36.659630
